topic_id,token_id,token,document_frequency,weight
0,0,prior_condition_mean_adjusted_attention__level_high,2,0.00936933027738
0,1,prior_condition_mean_adjusted_attention__level_low,2,0.0372231803185
0,2,prior_condition_total_adjusted_time__level_high,2,0.037298568356
0,3,prior_condition_total_adjusted_time__level_low,2,0.00936933027738
0,4,prior_control_marker_ratio__level_high,2,0.0374391982211
0,5,prior_control_marker_ratio__level_low,2,0.0374631021086
0,6,prior_digit_ratio__level_high,2,0.0374631021086
0,7,prior_digit_ratio__level_low,2,0.0374391982211
0,8,prior_mean_complexity__level_low,2,0.00936933027738
0,9,prior_mean_complexity__level_mid,2,0.065528104162
0,10,prior_mean_message_criticality__level_high,2,0.0374631021086
0,11,prior_mean_message_criticality__level_low,2,0.0374391982211
0,12,prior_message_length__level_low,2,0.00936933027738
0,13,prior_message_length__level_mid,2,0.065528104162
0,14,prior_operator_final_fatigue__level_high,2,0.0372231803185
0,15,prior_operator_final_fatigue__level_low,2,0.00936933027738
0,16,prior_operator_mean_attention__level_high,2,0.00936933027738
0,17,prior_operator_mean_attention__level_low,2,0.0372231803185
0,18,prior_operator_total_effort__level_high,2,0.0372231803185
0,19,prior_operator_total_effort__level_low,2,0.00936933027738
0,20,prior_operator_total_estimated_time__level_high,2,0.037298568356
0,21,prior_operator_total_estimated_time__level_low,2,0.00936933027738
0,22,prior_reference_ratio__level_high,2,0.0372231803185
0,23,prior_reference_ratio__level_low,2,0.0374391982211
0,24,prior_service_ratio__level_high,2,0.0374391982211
0,25,prior_service_ratio__level_low,2,0.0374631021086
0,26,prior_step_count__level_low,2,0.00936933027738
0,27,prior_step_count__level_mid,2,0.065528104162
0,28,prior_symbol_ratio__level_high,2,0.0374391982211
0,29,prior_symbol_ratio__level_low,2,0.0372231803185
0,30,prior_total_nominal_time__level_high,2,0.037298568356
0,31,prior_total_nominal_time__level_low,2,0.00936933027738
1,0,prior_condition_mean_adjusted_attention__level_high,2,0.0168989291465
1,1,prior_condition_mean_adjusted_attention__level_low,2,0.0679386797157
1,2,prior_condition_total_adjusted_time__level_high,2,0.0678010622912
1,3,prior_condition_total_adjusted_time__level_low,2,0.0168989291465
1,4,prior_control_marker_ratio__level_high,2,0.0169214643676
1,5,prior_control_marker_ratio__level_low,2,0.0169303895908
1,6,prior_digit_ratio__level_high,2,0.0169303895908
1,7,prior_digit_ratio__level_low,2,0.0169214643676
1,8,prior_mean_complexity__level_low,2,0.0168989291465
1,9,prior_mean_complexity__level_mid,2,0.016908366266
1,10,prior_mean_message_criticality__level_high,2,0.0169303895908
1,11,prior_mean_message_criticality__level_low,2,0.0169214643676
1,12,prior_message_length__level_low,2,0.0168989291465
1,13,prior_message_length__level_mid,2,0.016908366266
1,14,prior_operator_final_fatigue__level_high,2,0.0679386797157
1,15,prior_operator_final_fatigue__level_low,2,0.0168989291465
1,16,prior_operator_mean_attention__level_high,2,0.0168989291465
1,17,prior_operator_mean_attention__level_low,2,0.0679386797157
1,18,prior_operator_total_effort__level_high,2,0.0679386797157
1,19,prior_operator_total_effort__level_low,2,0.0168989291465
1,20,prior_operator_total_estimated_time__level_high,2,0.0678010622912
1,21,prior_operator_total_estimated_time__level_low,2,0.0168989291465
1,22,prior_reference_ratio__level_high,2,0.0679386797157
1,23,prior_reference_ratio__level_low,2,0.0169214643676
1,24,prior_service_ratio__level_high,2,0.0169214643676
1,25,prior_service_ratio__level_low,2,0.0169303895908
1,26,prior_step_count__level_low,2,0.0168989291465
1,27,prior_step_count__level_mid,2,0.016908366266
1,28,prior_symbol_ratio__level_high,2,0.0169214643676
1,29,prior_symbol_ratio__level_low,2,0.0679386797157
1,30,prior_total_nominal_time__level_high,2,0.0678010622912
1,31,prior_total_nominal_time__level_low,2,0.0168989291465
2,0,prior_condition_mean_adjusted_attention__level_high,2,0.0573754780808
2,1,prior_condition_mean_adjusted_attention__level_low,2,0.00820539044617
2,2,prior_condition_total_adjusted_time__level_high,2,0.00820620955783
2,3,prior_condition_total_adjusted_time__level_low,2,0.0573754780808
2,4,prior_control_marker_ratio__level_high,2,0.0327887392504
2,5,prior_control_marker_ratio__level_low,2,0.032763477034
2,6,prior_digit_ratio__level_high,2,0.032763477034
2,7,prior_digit_ratio__level_low,2,0.0327887392504
2,8,prior_mean_complexity__level_low,2,0.0573754780808
2,9,prior_mean_complexity__level_mid,2,0.0082026347344
2,10,prior_mean_message_criticality__level_high,2,0.032763477034
2,11,prior_mean_message_criticality__level_low,2,0.0327887392504
2,12,prior_message_length__level_low,2,0.0573754780808
2,13,prior_message_length__level_mid,2,0.0082026347344
2,14,prior_operator_final_fatigue__level_high,2,0.00820539044617
2,15,prior_operator_final_fatigue__level_low,2,0.0573754780808
2,16,prior_operator_mean_attention__level_high,2,0.0573754780808
2,17,prior_operator_mean_attention__level_low,2,0.00820539044617
2,18,prior_operator_total_effort__level_high,2,0.00820539044617
2,19,prior_operator_total_effort__level_low,2,0.0573754780808
2,20,prior_operator_total_estimated_time__level_high,2,0.00820620955783
2,21,prior_operator_total_estimated_time__level_low,2,0.0573754780808
2,22,prior_reference_ratio__level_high,2,0.00820539044617
2,23,prior_reference_ratio__level_low,2,0.0327887392504
2,24,prior_service_ratio__level_high,2,0.0327887392504
2,25,prior_service_ratio__level_low,2,0.032763477034
2,26,prior_step_count__level_low,2,0.0573754780808
2,27,prior_step_count__level_mid,2,0.0082026347344
2,28,prior_symbol_ratio__level_high,2,0.0327887392504
2,29,prior_symbol_ratio__level_low,2,0.00820539044617
2,30,prior_total_nominal_time__level_high,2,0.00820620955783
2,31,prior_total_nominal_time__level_low,2,0.0573754780808
